Session Start,Session End,Total Sleep Duration (hrs),Average HRV (ms),Date,Awake Duration (hrs),REM Duration (hrs),Core Duration (hrs),Deep Duration (hrs),Total Steps
2023-03-08 01:35:34-07:00,2023-03-08 08:31:04-07:00,6.925,37.35705,2023-03-08,0.21666666666666667,1.6749999999999998,4.15,0.8833333333333333,29643.0
,,,,2023-03-09,,,,,21889.0
,,,,2023-03-10,,,,,14377.0
,,,,2023-03-11,,,,,23093.0
,,,,2023-03-12,0.058333333333333334,,0.9916666666666667,0.3333333333333333,17313.0
2023-03-12 22:56:03-07:00,2023-03-13 07:43:33-07:00,8.791666666666666,33.1803,2023-03-13,0.23333333333333334,1.8833333333333333,5.133333333333334,0.15833333333333333,9854.0
2023-03-14 02:35:01-07:00,2023-03-14 07:30:01-07:00,4.916666666666667,32.882,2023-03-14,0.18333333333333335,0.875,2.5500000000000003,1.3083333333333331,6919.0
,,,,2023-03-15,,,,,7143.0
,,,,2023-03-16,,,,,9614.0
,,,,2023-03-17,,,,,8796.0
,,,,2023-03-18,,,,,13258.0
,,,,2023-03-19,,,,,3990.0
2023-03-20 01:13:25-07:00,2023-03-20 07:39:55-07:00,6.441666666666666,38.8023,2023-03-20,0.016666666666666666,1.2750000000000001,4.458333333333333,0.6916666666666667,13397.0
,,,,2023-03-21,,,,,10608.0
,,,,2023-03-22,,,,,8860.0
,,,,2023-03-23,,,,,11423.0
,,,,2023-03-24,,,,,11594.0
,,,,2023-03-25,,,,,6927.0
2023-03-26 02:54:28-07:00,2023-03-26 06:53:28-07:00,3.9833333333333334,73.6929,2023-03-26,0.11666666666666665,0.6749999999999999,2.35,1.3,12354.0
2023-03-26 23:55:46-07:00,2023-03-27 07:44:16-07:00,7.808333333333334,33.262249999999995,2023-03-27,0.2,1.6916666666666667,4.233333333333333,1.225,8986.0
,,,,2023-03-28,,,,,22468.0
2023-03-29 00:57:55-07:00,2023-03-29 06:58:55-07:00,6.016666666666667,61.73,2023-03-29,0.025,1.2416666666666667,3.8916666666666666,0.8583333333333334,8465.0
,,,,2023-03-30,,,,,8666.0
2023-03-31 02:25:11-07:00,2023-03-31 07:54:11-07:00,5.483333333333333,107.596,2023-03-31,0.125,1.05,3.1416666666666666,1.1666666666666667,17563.0
,,,,2023-04-01,,,,,11311.0
,,,,2023-04-02,,,,,98.0
,,,,2023-04-03,,,,,9214.0
,,,,2023-04-04,,,,,10825.0
,,,,2023-04-05,,,,,17557.0
,,,,2023-04-06,,,,,31047.0
2023-04-07 01:09:30-07:00,2023-04-07 06:00:00-07:00,4.841666666666667,32.6986,2023-04-07,0.016666666666666666,1.0666666666666667,3.2083333333333335,0.55,21166.0
2023-04-08 01:35:32-07:00,2023-04-08 05:54:32-07:00,4.316666666666666,61.306349999999995,2023-04-08,0.18333333333333335,0.7666666666666667,2.5749999999999997,0.7916666666666666,22302.0
2023-04-09 03:43:29-07:00,2023-04-09 07:55:29-07:00,4.2,38.2207,2023-04-09,0.125,0.4666666666666667,2.7,0.9083333333333333,4480.0
,,,,2023-04-10,,,,,24864.0
2023-04-11 01:54:37-07:00,2023-04-11 09:59:07-07:00,8.075,49.494299999999996,2023-04-11,0.20833333333333331,1.6416666666666666,4.666666666666667,1.5583333333333336,2289.0
,,,,2023-04-12,,,,,4385.0
,,,,2023-04-13,,,,,4242.0
2023-04-14 01:01:31-07:00,2023-04-14 08:53:01-07:00,7.858333333333333,44.00795,2023-04-14,0.15833333333333333,1.8666666666666665,4.541666666666666,1.2916666666666665,17989.0
2023-04-15 02:01:10-07:00,2023-04-15 08:57:10-07:00,6.933333333333334,24.46095,2023-04-15,0.049999999999999996,1.4916666666666667,4.9,1.1916666666666667,4499.0
2023-04-15 23:25:51-07:00,2023-04-16 06:19:21-07:00,6.891666666666667,38.0648,2023-04-16,0.4083333333333333,1.1333333333333333,4.208333333333333,0.44166666666666665,6452.0
,,,,2023-04-17,,,,,10090.0
,,,,2023-04-18,,,,,7636.0
,,,,2023-04-19,,,,,11159.0
,,,,2023-04-20,,,,,14355.0
2023-04-21 01:11:06-07:00,2023-04-21 06:18:36-07:00,5.125,53.4371,2023-04-21,0.11666666666666667,0.7583333333333333,3.216666666666667,2.0583333333333336,19745.0
2023-04-21 23:05:59-07:00,2023-04-22 05:14:59-07:00,6.15,39.889849999999996,2023-04-22,0.058333333333333334,1.325,3.5166666666666666,0.95,13427.0
2023-04-22 23:24:26-07:00,2023-04-23 05:01:56-07:00,5.625,35.422,2023-04-23,0.058333333333333334,0.8833333333333333,2.95,1.0083333333333333,10781.0
,,,,2023-04-24,,,,,5598.0
,,,,2023-04-25,,,,,9925.0
,,,,2023-04-26,,,,,19117.0
,,,,2023-04-27,,,,,14606.0
,,,,2023-04-28,,,,,8019.0
,,,,2023-04-29,,,,,3203.0
2023-04-29 23:56:32-07:00,2023-04-30 08:39:02-07:00,8.708333333333334,44.861850000000004,2023-04-30,0.06666666666666667,2.125,4.925,1.525,5633.0
,,,,2023-05-01,,,,,8246.0
2023-05-02 01:13:01-07:00,2023-05-02 07:45:01-07:00,6.533333333333333,99.5739,2023-05-02,0.09166666666666667,1.325,3.775,1.3416666666666668,11803.0
,,,,2023-05-03,,,,,20521.0
2023-05-04 01:21:49-07:00,2023-05-04 07:26:49-07:00,6.083333333333333,64.0708,2023-05-04,0.15,1.3416666666666668,3.8666666666666667,0.725,15567.0
,,,,2023-05-05,,,,,8847.0
,,,,2023-05-06,,,,,14375.0
,,,,2023-05-07,,,,,12802.0
,,,,2023-05-08,,,,,17847.0
,,,,2023-05-09,,,,,11621.0
,,,,2023-05-10,,,,,9395.0
,,,,2023-05-11,,,,,17347.0
,,,,2023-05-12,,,,,16716.0
,,,,2023-05-13,,,,,11430.0
2023-05-14 02:30:36-07:00,2023-05-14 10:12:36-07:00,7.7,37.9688,2023-05-14,0.08333333333333333,1.5916666666666668,5.058333333333334,0.9666666666666667,17668.0
,,,,2023-05-15,,,,,16165.0
2023-05-16 00:53:56-07:00,2023-05-16 06:38:56-07:00,5.75,87.6638,2023-05-16,0.08333333333333334,1.2583333333333333,3.0083333333333333,1.4,28097.0
,,,,2023-05-17,,,,,13588.0
,,,,2023-05-18,,,,,16659.0
,,,,2023-05-19,,,,,29957.0
,,,,2023-05-20,,,,,6734.0
,,,,2023-05-21,,,,,3826.0
,,,,2023-05-22,,,,,12743.0
,,,,2023-05-23,,,,,12779.0
,,,,2023-05-24,,,,,12882.0
,,,,2023-05-25,,,,,15385.0
2023-05-26 02:29:10-07:00,2023-05-26 09:25:10-07:00,6.933333333333334,49.345,2023-05-26,0.4083333333333334,1.2000000000000002,4.625,0.7000000000000001,18140.0
,,,,2023-05-27,,,,,10911.0
,,,,2023-05-28,,,,,11861.0
,,,,2023-05-29,,,,,32302.0
,,,,2023-05-30,,,,,10748.0
,,,,2023-05-31,,,,,16081.0
,,,,2023-06-01,,,,,7266.0
,,,,2023-06-02,,,,,8172.0
,,,,2023-06-03,,,,,21477.0
,,,,2023-06-04,,,,,2700.0
,,,,2023-06-05,,,,,20112.0
,,,,2023-06-06,,,,,5766.0
,,,,2023-06-07,,,,,5282.0
,,,,2023-06-08,,,,,4899.0
,,,,2023-06-09,,,,,17402.0
,,,,2023-06-10,,,,,2416.0
,,,,2023-06-11,,,,,4873.0
,,,,2023-06-12,,,,,11244.0
,,,,2023-06-13,,,,,6574.0
,,,,2023-06-14,,,,,16022.0
,,,,2023-06-15,,,,,5049.0
2023-06-16 02:16:31-07:00,2023-06-16 10:19:31-07:00,8.05,48.0501,2023-06-16,0.058333333333333334,1.8166666666666667,5.266666666666667,0.9083333333333333,16533.0
,,,,2023-06-17,,,,,3344.0
2023-06-18 04:32:13-07:00,2023-06-18 09:39:43-07:00,5.125,67.77545,2023-06-18,0.058333333333333334,0.9083333333333333,3.2416666666666667,0.9166666666666667,11855.0
,,,,2023-06-19,,,,,9089.0
,,,,2023-06-20,,,,,7335.0
,,,,2023-06-21,,,,,13588.0
,,,,2023-06-22,,,,,1939.0
,,,,2023-06-23,,,,,11263.0
,,,,2023-06-24,,,,,14810.0
,,,,2023-06-25,,,,,64.0
,,,,2023-06-26,,,,,12233.0
,,,,2023-06-27,,,,,6978.0
,,,,2023-06-28,,,,,19543.0
,,,,2023-06-29,,,,,13371.0
,,,,2023-06-30,,,,,19277.0
2023-07-01 00:32:06-07:00,2023-07-01 10:58:36-07:00,10.441666666666666,50.983399999999996,2023-07-01,1.0583333333333333,1.9416666666666667,6.091666666666667,1.35,7344.0
2023-07-02 01:03:23-07:00,2023-07-02 09:48:23-07:00,8.75,84.43405,2023-07-02,0.6916666666666667,0.75,6.483333333333333,0.8250000000000001,29753.0
,,,,2023-07-03,,,,,6135.0
,,,,2023-07-04,,,,,14222.0
,,,,2023-07-05,,,,,12325.0
,,,,2023-07-06,,,,,9225.0
2023-07-07 01:37:31-07:00,2023-07-07 07:33:31-07:00,5.933333333333334,42.0258,2023-07-07,0.08333333333333333,0.95,3.7916666666666665,1.1083333333333332,18860.0
,,,,2023-07-08,,,,,22623.0
,,,,2023-07-09,,,,,125.0
,,,,2023-07-10,,,,,16982.0
,,,,2023-07-11,,,,,11619.0
,,,,2023-07-12,,,,,14543.0
,,,,2023-07-13,,,,,7083.0
,,,,2023-07-14,,,,,20846.0
,,,,2023-07-15,,,,,189.0
,,,,2023-07-16,,,,,7930.0
,,,,2023-07-17,,,,,10361.0
,,,,2023-07-18,,,,,7828.0
,,,,2023-07-19,,,,,20343.0
2023-07-20 00:22:53-07:00,2023-07-20 07:57:53-07:00,7.583333333333333,44.4714,2023-07-20,0.225,1.5666666666666667,4.991666666666667,0.8,12589.0
2023-07-21 01:43:30-07:00,2023-07-21 04:42:30-07:00,2.9833333333333334,65.8254,2023-07-21,0.125,,,,42252.0
,,,,2023-07-22,,,,,30385.0
2023-07-22 23:58:31-07:00,2023-07-23 07:53:01-07:00,7.908333333333333,43.238,2023-07-23,0.39999999999999997,1.4666666666666666,5.016666666666667,0.8333333333333334,42136.0
2023-07-24 00:14:06-07:00,2023-07-24 07:49:06-07:00,7.583333333333333,59.377,2023-07-24,0.15,1.7333333333333334,4.891666666666667,0.8083333333333333,20658.0
,,,,2023-07-25,,,,,13738.0
2023-07-26 01:22:03-07:00,2023-07-26 07:53:03-07:00,6.516666666666667,,2023-07-26,0.9666666666666667,1.2166666666666668,3.725,0.6083333333333333,10782.0
2023-07-27 00:22:10-07:00,2023-07-27 08:24:40-07:00,8.041666666666666,36.5314,2023-07-27,0.6916666666666667,1.6083333333333334,4.541666666666667,1.2,1684.0
2023-07-28 02:45:32-07:00,2023-07-28 07:53:02-07:00,5.125,43.7085,2023-07-28,1.1333333333333333,0.5833333333333333,3.85,2.333333333333333,17371.0
2023-07-28 21:43:35-07:00,2023-07-29 09:54:05-07:00,12.175,64.85763333333334,2023-07-29,0.6,2.0083333333333333,6.791666666666667,,9307.0
2023-07-30 01:43:47-07:00,2023-07-30 09:08:17-07:00,7.408333333333333,,2023-07-30,0.22499999999999998,2.1,4.291666666666667,0.7916666666666667,2874.0
2023-07-31 00:46:30-07:00,2023-07-31 08:50:30-07:00,8.066666666666666,46.8015,2023-07-31,0.13333333333333333,2.033333333333333,5.1499999999999995,0.75,2370.0
2023-08-01 00:02:46-07:00,2023-08-01 08:34:46-07:00,8.533333333333333,42.593,2023-08-01,0.35833333333333334,2.125,5.133333333333333,0.9166666666666667,7268.0
2023-08-02 00:36:25-07:00,2023-08-02 07:18:55-07:00,6.708333333333333,38.90415,2023-08-02,0.9583333333333334,1.1083333333333334,4.208333333333333,0.43333333333333335,10352.0
,,,,2023-08-03,,,,,3047.0
,,,,2023-08-04,0.6916666666666667,0.016666666666666666,0.5166666666666666,1.2916666666666665,15767.0
2023-08-04 21:58:16-07:00,2023-08-05 09:37:16-07:00,11.65,54.98779999999999,2023-08-05,0.6583333333333333,1.9333333333333333,6.175,0.36666666666666664,3345.0
,,,,2023-08-06,,,,,4476.0
,,,,2023-08-07,,,,,11732.0
,,,,2023-08-08,0.08333333333333333,,0.31666666666666665,,15453.0
2023-08-08 23:39:01-07:00,2023-08-09 06:59:31-07:00,7.341666666666667,70.5391,2023-08-09,0.36666666666666664,1.4666666666666668,4.191666666666666,0.9166666666666666,14745.0
,,,,2023-08-10,,,,,8190.0
,,,,2023-08-11,,,,,15168.0
2023-08-12 00:47:39-07:00,2023-08-12 08:00:39-07:00,7.216666666666667,78.91645,2023-08-12,0.16666666666666666,1.4083333333333332,4.691666666666666,0.95,13300.0
,,,,2023-08-13,,,,,15702.0
2023-08-14 00:30:41-07:00,2023-08-14 08:34:41-07:00,8.066666666666666,63.59135,2023-08-14,0.05,1.8083333333333333,5.2,1.0083333333333333,11849.0
,,,,2023-08-15,,,,,7178.0
2023-08-15 23:43:48-07:00,2023-08-16 07:23:48-07:00,7.666666666666667,66.67255,2023-08-16,0.2916666666666667,1.2166666666666668,4.758333333333334,0.9666666666666667,13124.0
,,,,2023-08-17,,,,,6735.0
,,,,2023-08-18,,,,,15473.0
,,,,2023-08-19,,,,,8884.0
,,,,2023-08-20,,,,,192.0
,,,,2023-08-21,0.05,,0.6416666666666667,,8977.0
2023-08-21 23:23:08-07:00,2023-08-22 07:45:38-07:00,8.375,36.06325,2023-08-22,0.125,2.0416666666666665,4.708333333333333,0.8083333333333333,12670.0
,,,,2023-08-23,,,,,7075.0
,,,,2023-08-24,,,,,12224.0
,,,,2023-08-25,,,,,14476.0
,,,,2023-08-26,,,,,4244.0
,,,,2023-08-27,,,,,7161.0
,,,,2023-08-28,,,,,8038.0
2023-08-28 23:04:00-07:00,2023-08-29 07:29:30-07:00,8.425,40.4291,2023-08-29,0.21666666666666667,1.8416666666666666,4.725,1.0083333333333333,11794.0
2023-08-29 23:05:43-07:00,2023-08-30 08:28:43-07:00,9.383333333333333,54.08326666666667,2023-08-30,0.5416666666666667,1.5916666666666666,5.483333333333333,0.8333333333333334,11405.0
,,,,2023-08-31,,,,,12983.0
,,,,2023-09-01,,,,,19205.0
,,,,2023-09-02,,,,,4686.0
,,,,2023-09-03,,,,,13001.0
,,,,2023-09-04,0.025,,0.8333333333333334,0.45,8628.0
2023-09-04 22:45:22-07:00,2023-09-05 07:29:52-07:00,8.741666666666667,39.3339,2023-09-05,0.175,1.8583333333333334,4.841666666666667,0.5583333333333333,6708.0
,,,,2023-09-06,,,,,15390.0
,,,,2023-09-07,,,,,11381.0
,,,,2023-09-08,,,,,17284.0
,,,,2023-09-09,,,,,5193.0
,,,,2023-09-10,,,,,7222.0
,,,,2023-09-11,,,,,12065.0
,,,,2023-09-12,,,,,18403.0
,,,,2023-09-13,,,,,5704.0
,,,,2023-09-14,,,,,11120.0
,,,,2023-09-15,,,,,27272.0
,,,,2023-09-16,,,,,12680.0
,,,,2023-09-17,,,,,2838.0
,,,,2023-09-18,,,,,7329.0
,,,,2023-09-19,,,,,17025.0
,,,,2023-09-20,,,,,4319.0
,,,,2023-09-21,,,,,18436.0
,,,,2023-09-22,,,,,25124.0
,,,,2023-09-23,,,,,2311.0
,,,,2023-09-24,,,,,13231.0
,,,,2023-09-25,,,,,18108.0
,,,,2023-09-26,,,,,13804.0
,,,,2023-09-27,,,,,6826.0
,,,,2023-09-28,,,,,10505.0
,,,,2023-09-29,,,,,16445.0
,,,,2023-09-30,,,,,15295.0
,,,,2023-10-01,,,,,19331.0
,,,,2023-10-02,,,,,6304.0
,,,,2023-10-03,0.008333333333333333,,0.2833333333333333,0.2833333333333333,7581.0
2023-10-03 23:38:00-07:00,2023-10-04 08:24:00-07:00,8.766666666666667,38.31735,2023-10-04,0.2,1.9666666666666668,5.0,1.025,8382.0
,,,,2023-10-05,,,,,7491.0
2023-10-06 01:49:00-07:00,2023-10-06 08:31:30-07:00,6.708333333333333,41.831199999999995,2023-10-06,0.275,1.3416666666666668,4.183333333333334,0.9083333333333333,10038.0
,,,,2023-10-07,,,,,3705.0
,,,,2023-10-08,,,,,202.0
,,,,2023-10-09,,,,,8807.0
,,,,2023-10-10,,,,,5423.0
,,,,2023-10-11,,,,,6930.0
,,,,2023-10-12,,,,,8312.0
,,,,2023-10-13,,,,,24763.0
,,,,2023-10-14,,,,,2253.0
,,,,2023-10-15,,,,,6748.0
2023-10-16 01:51:04-07:00,2023-10-16 08:31:04-07:00,6.666666666666667,36.4686,2023-10-16,0.09166666666666667,1.2666666666666666,4.241666666666667,1.0666666666666667,15260.0
,,,,2023-10-17,,,,,10343.0
,,,,2023-10-18,,,,,7104.0
,,,,2023-10-19,,,,,11040.0
,,,,2023-10-20,,,,,22587.0
2023-10-21 01:17:30-07:00,2023-10-21 07:16:00-07:00,5.975,42.90315,2023-10-21,0.058333333333333334,1.2083333333333335,3.15,1.5583333333333333,5040.0
,,,,2023-10-22,0.008333333333333333,,0.4,,16147.0
2023-10-22 23:37:43-07:00,2023-10-23 07:42:43-07:00,8.083333333333334,27.710700000000003,2023-10-23,0.3833333333333333,1.95,3.6166666666666667,1.725,9714.0
,,,,2023-10-24,2.65,0.2,0.30833333333333335,0.6083333333333333,10664.0
2023-10-24 20:42:03-07:00,2023-10-25 08:19:03-07:00,11.616666666666667,32.223,2023-10-25,0.4083333333333333,2.041666666666667,4.916666666666667,0.48333333333333334,12002.0
,,,,2023-10-26,,,,,8585.0
,,,,2023-10-27,,,,,20516.0
,,,,2023-10-28,,,,,17748.0
2023-10-29 01:53:30-07:00,2023-10-29 08:43:30-07:00,6.833333333333333,66.09875,2023-10-29,0.1,1.6416666666666666,4.158333333333333,0.9333333333333333,3945.0
,,,,2023-10-30,,,,,15302.0
,,,,2023-10-31,,,,,12250.0
,,,,2023-11-01,,,,,9556.0
,,,,2023-11-02,,,,,6943.0
,,,,2023-11-03,,,,,12286.0
,,,,2023-11-04,,,,,21241.0
,,,,2023-11-05,,,,,18681.0
,,,,2023-11-06,,,,,12672.0
,,,,2023-11-07,,,,,5501.0
,,,,2023-11-08,,,,,7241.0
,,,,2023-11-09,,,,,15088.0
,,,,2023-11-10,,,,,6290.0
,,,,2023-11-11,,,,,4750.0
2023-11-12 01:40:37-07:00,2023-11-12 08:46:37-07:00,7.1,37.491550000000004,2023-11-12,0.05,1.7833333333333334,4.433333333333334,0.8333333333333333,648.0
,,,,2023-11-13,,,,,12180.0
,,,,2023-11-14,,,,,11049.0
2023-11-15 02:10:13-07:00,2023-11-15 09:55:13-07:00,7.75,70.99665,2023-11-15,0.25833333333333336,1.6333333333333333,5.316666666666666,0.5416666666666666,11428.0
,,,,2023-11-16,,,,,18104.0
,,,,2023-11-17,,,,,15700.0
,,,,2023-11-18,,,,,6203.0
,,,,2023-11-19,,,,,4247.0
,,,,2023-11-20,,,,,9437.0
,,,,2023-11-21,,,,,12634.0
,,,,2023-11-22,,,,,9029.0
,,,,2023-11-23,1.5416666666666667,,0.6083333333333334,,13787.0
2023-11-23 21:54:33-07:00,2023-11-24 08:04:33-07:00,10.166666666666666,,2023-11-24,0.9166666666666665,1.525,4.841666666666667,0.7333333333333334,25997.0
,,,,2023-11-25,,,,,5518.0
,,,,2023-11-26,,,,,6871.0
2023-11-27 03:37:17-07:00,2023-11-27 10:45:17-07:00,7.133333333333334,40.5039,2023-11-27,0.10833333333333334,1.75,3.716666666666667,1.5583333333333331,10103.0
,,,,2023-11-28,,,,,4340.0
,,,,2023-11-29,,,,,8458.0
,,,,2023-11-30,,,,,9079.0
,,,,2023-12-01,,,,,22217.0
,,,,2023-12-02,,,,,1326.0
,,,,2023-12-03,,,,,3127.0
,,,,2023-12-04,,,,,18854.0
,,,,2023-12-05,,,,,10344.0
,,,,2023-12-06,,,,,5000.0
,,,,2023-12-07,,,,,11706.0
,,,,2023-12-08,,,,,18717.0
,,,,2023-12-09,,,,,14130.0
,,,,2023-12-10,,,,,5710.0
,,,,2023-12-11,,,,,6907.0
,,,,2023-12-12,,,,,11591.0
,,,,2023-12-13,,,,,5627.0
,,,,2023-12-14,,,,,10538.0
,,,,2023-12-15,,,,,10909.0
,,,,2023-12-16,,,,,6798.0
,,,,2023-12-17,,,,,2610.0
,,,,2023-12-18,,,,,8750.0
,,,,2023-12-19,,,,,10857.0
,,,,2023-12-20,,,,,7701.0
,,,,2023-12-21,,,,,14066.0
,,,,2023-12-22,,,,,11730.0
,,,,2023-12-23,,,,,3943.0
,,,,2023-12-24,,,,,28.0
,,,,2023-12-25,,,,,5939.0
2023-12-26 01:18:50-07:00,2023-12-26 09:36:20-07:00,8.291666666666666,52.51275,2023-12-26,0.375,1.4333333333333333,5.558333333333334,0.925,1413.0
,,,,2023-12-27,,,,,8489.0
2023-12-28 04:27:46-07:00,2023-12-28 07:20:46-07:00,2.8833333333333333,33.9858,2023-12-28,0.19166666666666665,,,,8841.0
,,,,2023-12-29,,,,,19079.0
,,,,2023-12-30,,,,,16213.0
2023-12-31 09:42:19-07:00,2023-12-31 16:16:19-07:00,6.566666666666666,33.28275,2023-12-31,0.16666666666666666,1.3583333333333334,3.6583333333333337,1.3833333333333333,36792.0
,,,,2024-01-01,,,,,32209.0
,,,,2024-01-02,,,,,19509.0
2024-01-03 08:34:16-07:00,2024-01-03 16:00:16-07:00,7.433333333333334,27.9873,2024-01-03,0.20833333333333331,1.6333333333333333,4.791666666666667,0.8,23649.0
,,,,2024-01-04,,,,,19885.0
2024-01-05 05:05:56-07:00,2024-01-05 16:40:56-07:00,11.583333333333334,39.143025,2024-01-05,2.1,1.9166666666666667,5.925,1.6416666666666666,26612.0
2024-01-06 11:27:46-07:00,2024-01-06 14:44:46-07:00,3.283333333333333,155.452,2024-01-06,0.08333333333333333,0.4583333333333333,2.033333333333333,0.7083333333333334,46283.0
2024-01-07 04:44:59-07:00,2024-01-07 07:22:59-07:00,2.6333333333333333,,2024-01-07,0.049999999999999996,,,,8134.0
,,,,2024-01-08,,,,,8056.0
,,,,2024-01-09,,,,,4356.0
2024-01-10 01:18:54-07:00,2024-01-10 08:26:54-07:00,7.133333333333334,33.0384,2024-01-10,0.3666666666666667,1.5833333333333333,3.8916666666666666,1.2916666666666667,10116.0
,,,,2024-01-11,,,,,9630.0
,,,,2024-01-12,0.08333333333333333,,1.3416666666666666,0.85,16848.0
2024-01-12 21:46:28-07:00,2024-01-13 10:08:28-07:00,12.366666666666667,51.15983333333333,2024-01-13,2.625,2.25,4.9,0.31666666666666665,8034.0
,,,,2024-01-14,,,,,8548.0
,,,,2024-01-15,,,,,6427.0
2024-01-16 01:25:02-07:00,2024-01-16 09:46:32-07:00,8.358333333333333,36.79925,2024-01-16,0.09166666666666667,2.025,5.266666666666667,0.975,8267.0
,,,,2024-01-17,,,,,16951.0
,,,,2024-01-18,,,,,7547.0
2024-01-19 02:33:55-07:00,2024-01-19 08:04:55-07:00,5.516666666666667,28.0441,2024-01-19,0.25,1.1083333333333334,2.6666666666666665,1.4916666666666667,1895.0
,,,,2024-01-20,,,,,138.0
,,,,2024-01-21,,,,,232.0
,,,,2024-01-22,,,,,4324.0
2024-01-23 00:48:26-07:00,2024-01-23 08:51:26-07:00,8.05,,2024-01-23,0.1,2.225,4.716666666666667,1.0083333333333333,5922.0
2024-01-24 00:50:39-07:00,2024-01-24 08:35:09-07:00,7.741666666666666,32.357299999999995,2024-01-24,0.21666666666666667,1.6583333333333334,4.508333333333333,1.3583333333333334,11343.0
2024-01-25 02:20:17-07:00,2024-01-25 08:34:47-07:00,6.241666666666666,55.72065,2024-01-25,0.1,1.3583333333333334,3.9166666666666665,0.8666666666666667,9936.0
2024-01-26 01:53:55-07:00,2024-01-26 08:14:25-07:00,6.341666666666667,39.81525,2024-01-26,0.09166666666666666,1.2416666666666667,4.408333333333333,0.6,27222.0
,,,,2024-01-27,,,,,15970.0
,,,,2024-01-28,,,,,4493.0
2024-01-29 02:46:25-07:00,2024-01-29 10:22:25-07:00,7.6,60.665499999999994,2024-01-29,0.2833333333333333,1.5416666666666667,4.2,1.575,10704.0
2024-01-30 00:40:02-07:00,2024-01-30 08:42:32-07:00,8.041666666666666,51.6854,2024-01-30,0.13333333333333333,2.0166666666666666,4.683333333333334,1.2083333333333333,14933.0
2024-01-31 01:37:01-07:00,2024-01-31 08:41:01-07:00,7.066666666666666,91.01769999999999,2024-01-31,0.16666666666666666,1.4833333333333334,4.383333333333334,1.0333333333333334,10633.0
2024-02-01 01:11:43-07:00,2024-02-01 08:36:43-07:00,7.416666666666667,60.650600000000004,2024-02-01,0.15833333333333333,1.75,4.258333333333334,1.25,22012.0
2024-02-02 00:08:38-07:00,2024-02-02 08:55:08-07:00,8.775,40.4721,2024-02-02,0.1,2.1416666666666666,5.358333333333333,1.175,15103.0
2024-02-03 03:57:15-07:00,2024-02-03 10:59:15-07:00,7.033333333333333,34.5154,2024-02-03,0.3916666666666666,1.45,4.1,1.0916666666666668,9656.0
2024-02-04 02:02:44-07:00,2024-02-04 09:38:44-07:00,7.6,42.97965,2024-02-04,0.15,1.475,5.208333333333333,0.7666666666666666,7307.0
2024-02-05 01:33:25-07:00,2024-02-05 09:29:55-07:00,7.941666666666666,39.94365,2024-02-05,0.18333333333333332,1.0666666666666667,5.7,0.9916666666666667,14576.0
2024-02-06 01:08:36-07:00,2024-02-06 08:42:36-07:00,7.566666666666666,35.8099,2024-02-06,0.325,1.5,4.625,1.1166666666666667,12454.0
2024-02-07 01:06:17-07:00,2024-02-07 08:55:17-07:00,7.816666666666666,73.33965,2024-02-07,0.5333333333333333,1.8083333333333333,4.858333333333333,0.6166666666666667,9708.0
2024-02-08 00:55:32-07:00,2024-02-08 09:01:32-07:00,8.1,36.9797,2024-02-08,0.35,1.5499999999999998,5.508333333333333,0.6916666666666667,13457.0
2024-02-09 01:57:35-07:00,2024-02-09 09:14:35-07:00,7.283333333333333,63.810449999999996,2024-02-09,0.6499999999999999,1.4,4.191666666666666,1.0416666666666667,18796.0
2024-02-10 02:47:11-07:00,2024-02-10 11:55:11-07:00,9.133333333333333,36.925533333333334,2024-02-10,0.325,2.091666666666667,5.183333333333334,1.5333333333333334,991.0
2024-02-11 02:22:15-07:00,2024-02-11 09:54:15-07:00,7.533333333333333,35.8441,2024-02-11,0.6916666666666667,1.375,4.216666666666667,1.25,1261.0
2024-02-12 02:55:09-07:00,2024-02-12 07:54:39-07:00,4.991666666666666,34.8219,2024-02-12,0.23333333333333334,0.9583333333333334,2.8666666666666667,0.9333333333333332,21795.0
,,,,2024-02-13,0.23333333333333334,,0.05,,45419.0
2024-02-13 23:56:32-07:00,2024-02-14 07:39:02-07:00,7.708333333333333,55.6969,2024-02-14,0.43333333333333335,1.725,4.2,1.0666666666666667,29912.0
2024-02-15 00:15:50-07:00,2024-02-15 07:52:50-07:00,7.616666666666666,,2024-02-15,0.2,1.3583333333333334,4.95,1.1083333333333334,50625.0
,,,,2024-02-16,,,,,25689.0
,,,,2024-02-17,,,,,1651.0
,,,,2024-02-18,,,,,5937.0
2024-02-19 03:46:54-07:00,2024-02-19 10:00:24-07:00,6.225,31.089349999999996,2024-02-19,0.05,1.3666666666666667,3.583333333333333,1.2249999999999999,10126.0
2024-02-20 01:15:27-07:00,2024-02-20 09:11:27-07:00,7.933333333333334,34.47865,2024-02-20,0.21666666666666667,2.033333333333333,4.908333333333333,0.775,14386.0
,,,,2024-02-21,,,,,7086.0
2024-02-22 00:40:36-07:00,2024-02-22 09:29:36-07:00,8.816666666666666,75.4128,2024-02-22,0.31666666666666665,1.5083333333333335,5.691666666666666,1.3,8148.0
2024-02-23 01:48:57-07:00,2024-02-23 09:10:27-07:00,7.358333333333333,55.7868,2024-02-23,0.3,1.575,4.658333333333333,0.825,21160.0
,,,,2024-02-24,,,,,12981.0
