Session Start,Session End,Total Sleep Duration (hrs),Average HRV (ms),Date,Awake Duration (hrs),REM Duration (hrs),Core Duration (hrs),Deep Duration (hrs),Total Steps,Total Standing Hours,Total Basal Energy Burned (kcal),Total Active Energy Burned (kcal),Total Exercise Minutes
2022-10-19 01:09:40-07:00,2022-10-19 07:36:10-07:00,6.441666666666666,38.100300000000004,2022-10-19,0.1,1.5,3.6833333333333336,1.1583333333333334,12653.0,14.0,1571.4310000000028,354.57300000000146,20.0
2022-10-20 00:14:24-07:00,2022-10-20 07:47:24-07:00,7.55,54.2346,2022-10-20,0.15833333333333333,1.8333333333333333,4.383333333333334,1.175,14618.0,11.0,1577.7710000000059,679.0080000000006,79.0
2022-10-21 00:58:50-07:00,2022-10-21 07:34:50-07:00,6.6,44.046099999999996,2022-10-21,0.19166666666666665,1.325,3.9833333333333334,1.1,17140.0,12.0,1555.1930000000004,358.89700000000084,18.0
2022-10-22 01:22:38-07:00,2022-10-22 09:08:08-07:00,7.758333333333334,36.8006,2022-10-22,0.13333333333333333,2.0583333333333336,4.175,1.3916666666666666,21500.0,16.0,1608.407000000002,454.13500000000096,22.0
2022-10-23 01:45:51-07:00,2022-10-23 08:28:21-07:00,6.708333333333333,45.78,2022-10-23,0.06666666666666667,1.45,3.8666666666666667,1.3250000000000002,4595.0,9.0,1573.7759999999998,171.98499999999984,4.0
2022-10-24 00:24:45-07:00,2022-10-24 07:46:15-07:00,7.358333333333333,,2022-10-24,0.16666666666666666,1.8,4.441666666666666,0.95,12721.0,12.0,1593.5710000000022,305.4550000000005,10.0
2022-10-25 00:20:09-07:00,2022-10-25 07:17:39-07:00,6.958333333333333,48.3867,2022-10-25,0.15,1.3250000000000002,4.191666666666666,1.2916666666666667,11845.0,11.0,1568.3870000000163,447.4760000000001,48.0
2022-10-26 00:19:20-07:00,2022-10-26 07:53:50-07:00,7.575,32.79115,2022-10-26,0.10833333333333334,1.5250000000000001,4.925000000000001,1.0166666666666666,11293.0,9.0,1557.3660000000013,234.8120000000001,8.0
2022-10-27 01:00:39-07:00,2022-10-27 07:38:09-07:00,6.625,39.9427,2022-10-27,0.35,1.1416666666666666,3.9416666666666664,1.1916666666666667,9915.0,9.0,1553.8330000000017,222.61500000000012,9.0
2022-10-28 00:43:40-07:00,2022-10-28 07:56:40-07:00,7.216666666666667,,2022-10-28,0.425,1.8583333333333334,3.775,1.1583333333333334,21673.0,13.0,1605.502000000002,405.7630000000007,12.0
2022-10-29 01:53:06-07:00,2022-10-29 09:00:06-07:00,7.116666666666666,30.591949999999997,2022-10-29,0.15,1.2333333333333334,4.716666666666667,1.0166666666666666,7329.0,12.0,1566.0569999999998,251.79900000000075,5.0
2022-10-30 01:04:56-07:00,2022-10-30 08:23:56-07:00,7.316666666666666,13.37255,2022-10-30,2.8333333333333335,0.38333333333333336,3.475,0.625,11310.0,10.0,1535.3779999999997,220.5200000000001,9.0
2022-10-31 01:47:16-07:00,2022-10-31 07:53:16-07:00,6.1,29.4973,2022-10-31,0.13333333333333333,1.1083333333333334,4.016666666666667,0.8416666666666666,15641.0,13.0,1592.1870000000008,365.0380000000011,15.0
2022-11-01 01:45:01-07:00,2022-11-01 08:03:01-07:00,6.3,34.3859,2022-11-01,0.4083333333333333,1.5416666666666667,3.1666666666666665,1.1833333333333333,16079.0,14.0,1579.426000000007,784.6030000000003,90.0
2022-11-02 00:52:30-07:00,2022-11-02 07:54:30-07:00,7.033333333333333,38.0135,2022-11-02,0.075,1.6749999999999998,4.233333333333333,1.0499999999999998,9770.0,9.0,1563.2610000000034,241.23600000000013,16.0
2022-11-03 01:45:14-07:00,2022-11-03 07:55:44-07:00,6.175,52.169,2022-11-03,0.3416666666666667,1.0833333333333333,3.908333333333333,0.8416666666666666,13245.0,15.0,1557.8040000000037,311.01000000000056,11.0
,,,,2022-11-04,,,,,11487.0,13.0,1573.2790000000027,299.86500000000063,12.0
2022-11-05 00:36:13-07:00,2022-11-05 05:34:43-07:00,4.975,53.8643,2022-11-05,0.06666666666666667,0.8833333333333333,2.975,1.0499999999999998,16333.0,17.0,1627.8040000000015,448.64500000000106,28.0
2022-11-06 00:51:39-07:00,2022-11-06 06:24:39-07:00,5.55,47.4578,2022-11-06,0.10833333333333334,1.0416666666666667,3.5666666666666664,1.2416666666666667,17377.0,16.0,1567.5080000000028,461.46100000000115,23.0
2022-11-06 23:37:01-07:00,2022-11-07 08:30:31-07:00,8.891666666666667,51.7388,2022-11-07,1.0916666666666668,1.825,4.441666666666666,1.125,10115.0,11.0,1608.6730000000011,265.59200000000027,7.0
2022-11-08 01:25:32-07:00,2022-11-08 08:36:32-07:00,7.183333333333334,41.2338,2022-11-08,0.13333333333333333,1.3166666666666667,4.841666666666667,0.8916666666666666,8260.0,8.0,1555.821000000002,230.30300000000014,10.0
2022-11-09 01:19:54-07:00,2022-11-09 08:41:24-07:00,7.358333333333333,36.263400000000004,2022-11-09,0.09999999999999999,1.675,4.35,1.2333333333333334,11903.0,12.0,1549.7850000000024,325.4360000000002,14.0
2022-11-10 02:02:23-07:00,2022-11-10 08:42:23-07:00,6.666666666666667,44.1365,2022-11-10,0.08333333333333333,1.4916666666666667,3.966666666666667,1.125,13961.0,13.0,1550.6010000000022,676.4790000000004,86.0
,,,,2022-11-11,,,,,8822.0,7.0,1559.0039999999997,220.90000000000003,
,,,,2022-11-12,,,,,2744.0,7.0,1560.1850000000002,104.33799999999981,1.0
2022-11-13 04:52:44-07:00,2022-11-13 12:49:44-07:00,7.95,28.56205,2022-11-13,0.13333333333333333,1.55,4.983333333333333,1.2833333333333332,2746.0,6.0,1570.6620000000003,102.50299999999991,
2022-11-14 01:50:01-07:00,2022-11-14 08:53:31-07:00,7.058333333333334,57.15925,2022-11-14,0.09166666666666666,1.1166666666666667,4.875,0.9749999999999999,14619.0,12.0,1559.6060000000014,356.6260000000008,14.0
2022-11-15 02:02:47-07:00,2022-11-15 08:54:47-07:00,6.866666666666666,42.97855,2022-11-15,0.1,1.6083333333333334,4.208333333333333,0.9500000000000001,10504.0,14.0,1532.9090000000065,603.5220000000003,67.0
2022-11-16 01:32:43-07:00,2022-11-16 08:56:13-07:00,7.391666666666667,43.25975,2022-11-16,0.15833333333333333,1.7333333333333334,4.733333333333333,0.7666666666666667,12518.0,13.0,1548.4420000000007,337.0790000000008,15.0
2022-11-17 03:08:18-07:00,2022-11-17 08:38:18-07:00,5.5,56.290800000000004,2022-11-17,0.15,0.9916666666666667,3.591666666666667,0.7666666666666666,12259.0,14.0,1561.810000000001,314.1910000000004,11.0
2022-11-18 01:58:01-07:00,2022-11-18 08:59:01-07:00,7.016666666666667,38.22195,2022-11-18,0.15833333333333333,1.4416666666666667,4.541666666666667,0.875,23779.0,16.0,1569.768000000004,474.34200000000095,17.0
2022-11-19 01:59:37-07:00,2022-11-19 07:34:37-07:00,5.583333333333333,46.0644,2022-11-19,0.058333333333333334,1.2750000000000001,3.175,1.075,10436.0,13.0,1590.531000000001,329.5490000000011,5.0
,,,,2022-11-20,,,,,7319.0,8.0,1552.2810000000002,165.95000000000002,4.0
2022-11-21 02:58:13-07:00,2022-11-21 09:44:43-07:00,6.775,43.6513,2022-11-21,0.049999999999999996,1.5166666666666666,4.158333333333333,1.05,31568.0,13.0,1629.8130000000053,564.9569999999998,69.0
,,,,2022-11-22,,,,,12898.0,10.0,1515.6189999999997,224.8980000000003,8.0
2022-11-23 03:43:05-07:00,2022-11-23 11:44:35-07:00,8.025,48.81385,2022-11-23,0.09166666666666666,1.975,4.916666666666667,1.0416666666666665,2676.0,8.0,1542.2679999999996,120.91600000000005,1.0
2022-11-24 02:02:57-07:00,2022-11-24 10:58:57-07:00,8.933333333333334,13.9695,2022-11-24,2.1333333333333333,0.5333333333333333,5.908333333333333,0.35833333333333334,13375.0,15.0,1549.825999999998,381.07600000000036,19.0
2022-11-25 00:51:03-07:00,2022-11-25 11:11:33-07:00,10.341666666666667,28.9657,2022-11-25,0.7083333333333334,1.1666666666666665,7.925,0.5416666666666666,3066.0,5.0,1542.0720000000003,85.9899999999999,2.0
,,,,2022-11-26,,,,,14492.0,7.0,1993.2169999999999,254.45100000000028,8.0
2022-11-27 03:00:01-07:00,2022-11-27 11:20:31-07:00,8.341666666666667,57.237500000000004,2022-11-27,0.9166666666666667,1.1916666666666667,4.933333333333334,1.3,21030.0,15.0,3144.141999999993,524.6190000000016,11.0
2022-11-28 02:31:23-07:00,2022-11-28 08:54:53-07:00,6.391666666666667,37.3558,2022-11-28,0.225,1.4,4.075,0.6916666666666667,8499.0,11.0,1546.818000000001,234.39900000000023,11.0
2022-11-29 02:14:30-07:00,2022-11-29 09:00:30-07:00,6.766666666666667,100.46199999999999,2022-11-29,0.35833333333333334,1.0250000000000001,4.158333333333333,1.225,13768.0,12.0,1585.150000000002,314.8090000000011,8.0
2022-11-30 01:39:39-07:00,2022-11-30 08:49:09-07:00,7.158333333333333,76.2294,2022-11-30,0.26666666666666666,1.3166666666666667,4.575,1.0,16877.0,13.0,2649.766999999998,359.9320000000017,13.0
,,,,2022-12-01,,,,,11654.0,13.0,5807.602000000001,303.1050000000007,12.0
,,,,2022-12-02,,,,,8129.0,8.0,1534.997000000002,181.21,7.0
,,,,2022-12-03,,,,,2015.0,,1862.3410000000001,,
2022-12-04 03:07:01-07:00,2022-12-04 11:25:01-07:00,8.3,71.46334999999999,2022-12-04,0.4916666666666667,1.675,5.358333333333333,0.7749999999999999,2112.0,6.0,3038.7709999999965,92.75899999999994,
,,,,2022-12-05,,,,,26269.0,12.0,3128.506000000001,662.5500000000006,48.0
,,,,2022-12-06,,,,,7039.0,1.0,2870.2579999999994,78.33200000000001,
,,,,2022-12-07,,,,,9578.0,10.0,1633.5270000000023,267.5190000000006,17.0
,,,,2022-12-08,,,,,10829.0,10.0,1572.3260000000028,273.97400000000044,19.0
2022-12-09 15:55:36-07:00,2022-12-09 15:55:36-07:00,0.0,,2022-12-09,,,,,26031.0,12.0,1538.0980000000038,615.1470000000004,56.0
2022-12-10 00:30:30-07:00,2022-12-10 06:29:30-07:00,5.983333333333333,49.11005,2022-12-10,0.03333333333333333,1.0166666666666666,4.033333333333333,0.9,16811.0,14.0,1744.0660000000025,381.62799999999976,22.0
2022-12-11 02:09:26-07:00,2022-12-11 10:04:26-07:00,7.916666666666667,45.7601,2022-12-11,0.058333333333333334,1.7999999999999998,5.591666666666667,0.4666666666666667,23549.0,12.0,3160.7180000000053,495.87999999999926,37.0
2022-12-12 01:48:22-07:00,2022-12-12 08:44:22-07:00,6.933333333333334,53.293000000000006,2022-12-12,0.10833333333333334,1.0916666666666666,4.641666666666667,1.0916666666666668,14641.0,14.0,1620.3440000000035,501.40800000000087,65.0
2022-12-13 02:09:49-07:00,2022-12-13 08:37:49-07:00,6.466666666666667,30.1612,2022-12-13,0.16666666666666666,1.55,3.0416666666666665,1.7083333333333335,6631.0,6.0,1612.041,161.177,13.0
2022-12-14 01:07:20-07:00,2022-12-14 09:06:50-07:00,7.991666666666666,35.047,2022-12-14,0.06666666666666667,1.7000000000000002,4.941666666666666,1.2833333333333334,8343.0,9.0,1578.9400000000005,246.13400000000112,11.0
,,,,2022-12-15,,,,,12566.0,11.0,1548.2120000000025,291.98900000000083,19.0
2022-12-16 01:40:26-07:00,2022-12-16 09:03:26-07:00,7.383333333333334,29.1559,2022-12-16,0.15833333333333333,1.85,4.366666666666667,1.0083333333333333,21353.0,14.0,1614.5380000000011,495.2979999999998,29.0
2022-12-17 03:12:12-07:00,2022-12-17 11:00:12-07:00,7.8,83.0385,2022-12-17,0.09166666666666666,1.7999999999999998,4.691666666666666,1.2166666666666668,6443.0,11.0,1611.7230000000018,355.58600000000075,47.0
,,,,2022-12-18,,,,,146.0,,1544.35,1.072,1.0
,,,,2022-12-19,,,,,12364.0,13.0,1578.408000000006,363.9620000000008,20.0
2022-12-20 01:22:12-07:00,2022-12-20 08:55:12-07:00,7.55,59.8566,2022-12-20,0.15,1.65,4.841666666666667,0.9083333333333333,9325.0,11.0,1547.855000000002,285.0360000000013,12.0
2022-12-21 02:18:47-07:00,2022-12-21 08:54:47-07:00,6.6,35.4783,2022-12-21,0.16666666666666669,1.35,4.166666666666667,0.9166666666666666,7006.0,7.0,1592.343000000001,189.2680000000003,10.0
2022-12-22 01:31:38-07:00,2022-12-22 08:52:38-07:00,7.35,35.33585,2022-12-22,0.31666666666666665,1.475,4.55,1.0083333333333333,7266.0,11.0,1579.6780000000006,229.4510000000007,9.0
2022-12-23 00:25:19-07:00,2022-12-23 13:07:49-07:00,12.708333333333334,36.1898,2022-12-23,3.191666666666667,2.066666666666667,5.341666666666667,2.1083333333333334,10870.0,12.0,1583.4150000000004,282.9870000000007,1.0
,,,,2022-12-24,,,,,9505.0,14.0,1578.9040000000005,478.6580000000012,65.0
2022-12-25 09:24:40-07:00,2022-12-25 15:19:40-07:00,5.916666666666667,55.15645,2022-12-25,0.175,1.125,3.958333333333333,0.6583333333333333,20283.0,11.0,1602.603000000002,395.5460000000009,26.0
2022-12-26 08:09:37-07:00,2022-12-26 15:17:37-07:00,7.133333333333334,44.537099999999995,2022-12-26,0.075,1.775,4.183333333333334,1.0999999999999999,21392.0,15.0,1618.7250000000033,546.1440000000002,28.0
,,,,2022-12-27,,,,,24572.0,16.0,1585.5550000000012,499.7310000000005,43.0
2022-12-28 08:49:04-07:00,2022-12-28 15:01:04-07:00,6.2,40.62325,2022-12-28,0.008333333333333333,1.3333333333333333,4.158333333333333,0.7,16299.0,10.0,1619.898,329.3350000000004,24.0
,,,,2022-12-29,,,,,14391.0,13.0,1574.5520000000008,330.7410000000004,13.0
,,,,2022-12-30,,,,,22104.0,14.0,1601.235000000001,447.16800000000114,29.0
2022-12-31 09:53:33-07:00,2022-12-31 15:46:33-07:00,5.883333333333334,53.48835,2022-12-31,0.24166666666666667,1.0,3.975,0.6666666666666667,40051.0,18.0,1628.7340000000015,766.2059999999984,57.0
2023-01-01 10:01:36-07:00,2023-01-01 17:04:06-07:00,7.041666666666667,50.102050000000006,2023-01-01,0.075,1.8916666666666666,4.025,1.05,30087.0,14.0,1632.008000000002,692.3799999999998,57.0
,,,,2023-01-02,,,,,38526.0,17.0,1595.247000000002,720.2990000000003,68.0
2023-01-03 10:11:13-07:00,2023-01-03 17:00:13-07:00,6.816666666666666,50.95845,2023-01-03,0.175,1.3,3.975,1.3666666666666667,29350.0,15.0,1625.9840000000017,668.7860000000003,74.0
,,,,2023-01-04,,,,,16441.0,14.0,1628.051000000003,335.49200000000076,21.0
2023-01-05 03:53:16-07:00,2023-01-05 15:34:46-07:00,11.691666666666666,46.466,2023-01-05,0.31666666666666665,2.6833333333333336,7.833333333333333,0.8583333333333333,11687.0,9.0,1554.7490000000068,640.8940000000003,73.0
,,,,2023-01-06,,,,,11960.0,10.0,1571.9090000000053,375.576,34.0
,,,,2023-01-07,,,,,6486.0,9.0,1606.609,609.5550000000007,78.0
,,,,2023-01-08,,,,,6075.0,5.0,1552.4490000000003,118.01100000000008,5.0
2023-01-09 01:39:58-07:00,2023-01-09 08:41:28-07:00,7.025,43.9785,2023-01-09,0.18333333333333335,1.2916666666666667,4.775,0.775,8840.0,12.0,1591.952000000001,299.03099999999995,19.0
2023-01-09 10:53:04-07:00,2023-01-09 10:53:04-07:00,0.0,,2023-01-09,0.18333333333333335,1.2916666666666667,4.775,0.775,8840.0,12.0,1591.952000000001,299.03099999999995,19.0
,,,,2023-01-10,,,,,9558.0,11.0,1604.1070000000032,284.8060000000004,12.0
2023-01-11 02:14:44-07:00,2023-01-11 08:49:44-07:00,6.583333333333333,38.845,2023-01-11,0.35,1.05,4.208333333333333,0.975,9491.0,11.0,1609.2670000000035,301.20100000000116,14.0
,,,,2023-01-12,,,,,9397.0,8.0,1584.2409999999998,213.19100000000057,18.0
2023-01-13 05:09:16-07:00,2023-01-13 08:46:46-07:00,3.625,30.0149,2023-01-13,0.14166666666666666,0.35833333333333334,2.2083333333333335,0.9166666666666666,15917.0,14.0,1578.77,363.1720000000007,17.0
,,,,2023-01-14,,,,,11311.0,6.0,1547.6059999999993,136.19699999999992,11.0
2023-01-15 07:07:16-07:00,2023-01-15 13:30:46-07:00,6.391666666666667,40.071600000000004,2023-01-15,0.15,1.4666666666666668,4.075,0.7,6501.0,10.0,1614.4410000000014,331.9600000000001,38.0
,,,,2023-01-16,,,,,13315.0,14.0,1557.0540000000017,518.6149999999999,56.0
,,,,2023-01-17,,,,,12373.0,14.0,1604.9730000000025,377.8620000000001,15.0
,,,,2023-01-18,,,,,18116.0,14.0,1619.412000000002,447.3779999999997,28.0
2023-01-19 02:59:45-07:00,2023-01-19 09:00:15-07:00,6.008333333333334,41.9862,2023-01-19,0.06666666666666667,1.5250000000000001,3.125,1.2916666666666667,11705.0,15.0,1546.3830000000012,328.58800000000105,17.0
,,,,2023-01-20,,,,,15463.0,12.0,1586.4940000000036,486.2830000000001,29.0
2023-01-21 03:39:32-07:00,2023-01-21 11:04:02-07:00,7.408333333333333,46.7184,2023-01-21,0.075,2.275,4.375,0.7916666666666667,7252.0,10.0,1581.3070000000007,592.9900000000002,76.0
2023-01-21 23:55:03-07:00,2023-01-22 06:22:03-07:00,6.45,46.6396,2023-01-22,0.325,1.0250000000000001,4.6,0.39166666666666666,22942.0,14.0,1588.6460000000006,354.22999999999985,16.0
,,,,2023-01-23,,,,,11284.0,6.0,1589.2060000000013,270.3440000000002,20.0
2023-01-24 03:27:38-07:00,2023-01-24 08:22:08-07:00,4.908333333333333,38.159,2023-01-24,0.075,1.0,2.4916666666666667,1.3416666666666668,11993.0,14.0,1578.7759999999996,370.2700000000003,15.0
2023-01-25 02:16:29-07:00,2023-01-25 09:00:29-07:00,6.733333333333333,35.7179,2023-01-25,0.016666666666666666,1.9083333333333332,3.9833333333333334,0.825,12258.0,14.0,1618.9790000000025,545.4070000000004,86.0
2023-01-26 01:12:11-07:00,2023-01-26 09:00:11-07:00,7.8,85.23949999999999,2023-01-26,0.06666666666666667,1.9,4.616666666666666,1.2166666666666666,15253.0,13.0,1562.0330000000006,378.285,35.0
2023-01-27 02:10:48-07:00,2023-01-27 08:38:18-07:00,6.458333333333333,48.305400000000006,2023-01-27,0.275,1.1,3.5666666666666664,1.5166666666666666,20759.0,17.0,1602.204000000001,584.8980000000001,43.0
2023-01-28 00:15:10-07:00,2023-01-28 06:54:40-07:00,6.658333333333333,29.59505,2023-01-28,0.11666666666666667,1.225,4.4,0.9166666666666667,14454.0,11.0,1625.2950000000017,239.38000000000025,17.0
2023-01-29 01:24:34-07:00,2023-01-29 10:46:34-07:00,9.366666666666667,104.4791,2023-01-29,0.16666666666666666,1.9833333333333334,6.441666666666666,0.775,1011.0,2.0,1520.5939999999996,33.08700000000001,
2023-01-30 01:25:39-07:00,2023-01-30 08:58:39-07:00,7.55,55.01905,2023-01-30,0.16666666666666669,1.7166666666666666,4.558333333333334,1.1083333333333334,10831.0,12.0,1577.7670000000007,346.4670000000005,21.0
,,,,2023-01-31,,,,,9346.0,8.0,1580.308000000002,245.01600000000047,25.0
2023-02-01 02:22:18-07:00,2023-02-01 08:57:48-07:00,6.591666666666667,35.5855,2023-02-01,0.049999999999999996,1.75,3.675,1.1166666666666667,13538.0,13.0,1595.632000000006,691.5100000000004,88.0
2023-02-02 03:42:36-07:00,2023-02-02 08:57:36-07:00,5.25,39.289249999999996,2023-02-02,0.041666666666666664,0.8416666666666667,3.533333333333333,0.8333333333333334,13239.0,12.0,1603.0720000000015,806.6530000000009,98.0
2023-02-03 01:11:56-07:00,2023-02-03 08:56:26-07:00,7.741666666666666,37.068,2023-02-03,0.049999999999999996,1.7666666666666666,5.008333333333333,0.9166666666666666,18871.0,13.0,1634.4200000000021,464.4100000000001,31.0
,,,,2023-02-04,,,,,13715.0,14.0,1452.4870000000012,340.79900000000004,12.0
,,,,2023-02-05,,,,,1357.0,,1558.1759999999997,,
2023-02-06 00:31:23-07:00,2023-02-06 08:28:53-07:00,7.958333333333333,43.677,2023-02-06,0.06666666666666667,2.1083333333333334,5.191666666666666,0.5916666666666667,12187.0,12.0,1624.1420000000005,250.94400000000059,18.0
,,,,2023-02-07,,,,,9839.0,13.0,1538.5380000000036,262.52000000000083,12.0
,,,,2023-02-08,,,,,10691.0,10.0,1616.0380000000027,276.6070000000005,16.0
,,,,2023-02-09,,,,,11265.0,8.0,1558.8610000000006,279.97800000000035,24.0
,,,,2023-02-10,,,,,11981.0,11.0,1570.0800000000024,243.45300000000034,17.0
,,,,2023-02-11,,,,,12924.0,8.0,1574.2340000000008,184.6060000000001,15.0
2023-02-12 01:04:53-07:00,2023-02-12 06:32:23-07:00,5.458333333333333,53.8436,2023-02-12,0.13333333333333333,1.25,3.0833333333333335,0.9916666666666667,13408.0,12.0,1564.2290000000007,204.3130000000002,29.0
,,,,2023-02-13,,,,,10273.0,14.0,1569.676,223.37600000000035,20.0
,,,,2023-02-14,,,,,7071.0,9.0,1585.7030000000018,215.3650000000009,12.0
,,,,2023-02-15,,,,,11239.0,11.0,1619.9150000000016,254.27300000000042,22.0
,,,,2023-02-16,,,,,8454.0,9.0,1520.0450000000008,187.51900000000035,11.0
,,,,2023-02-17,,,,,7468.0,3.0,1574.6259999999997,10.699000000000002,2.0
,,,,2023-02-18,,,,,5522.0,,1595.2809999999995,4.590000000000002,
2023-02-19 02:52:39-07:00,2023-02-19 06:51:09-07:00,3.975,75.5796,2023-02-19,0.5833333333333334,0.07500000000000001,2.4916666666666667,0.8250000000000001,15916.0,17.0,1609.0990000000006,396.6280000000001,9.0
,,,,2023-02-20,,,,,15771.0,7.0,1514.630000000003,252.98700000000005,18.0
2023-02-21 01:50:34-07:00,2023-02-21 08:56:04-07:00,7.091666666666667,33.89135,2023-02-21,0.23333333333333334,2.091666666666667,3.7916666666666665,0.9750000000000001,9198.0,10.0,1589.958000000003,223.80400000000054,14.0
,,,,2023-02-22,,,,,8285.0,8.0,1602.098,193.30700000000033,14.0
,,,,2023-02-23,,,,,12866.0,10.0,1566.2080000000035,255.5390000000002,27.0
,,,,2023-02-24,,,,,5711.0,1.0,1532.132,11.058000000000002,
2023-02-25 00:19:44-07:00,2023-02-25 06:16:44-07:00,5.95,32.28905,2023-02-25,0.10833333333333334,0.7583333333333333,4.141666666666667,0.9416666666666667,20216.0,13.0,1574.5000000000048,326.9609999999998,42.0
,,,,2023-02-26,,,,,6350.0,7.0,1584.3660000000004,142.516,5.0
2023-02-27 01:15:23-07:00,2023-02-27 08:57:23-07:00,7.7,69.4439,2023-02-27,0.18333333333333335,1.8583333333333334,4.5,1.1583333333333332,12229.0,14.0,1570.7340000000006,374.43700000000047,19.0
2023-02-28 01:49:32-07:00,2023-02-28 08:50:02-07:00,7.008333333333334,153.111,2023-02-28,0.21666666666666667,1.425,4.225,1.1416666666666666,7026.0,9.0,1594.6800000000019,201.72600000000034,14.0
,,,,2023-03-01,,,,,8388.0,9.0,1609.888000000002,197.5180000000001,17.0
,,,,2023-03-02,,,,,5484.0,4.0,1548.8750000000002,32.152,5.0
,,,,2023-03-03,,,,,10359.0,10.0,1559.287,191.91100000000029,10.0
,,,,2023-03-04,,,,,8140.0,10.0,1580.1149999999996,245.61200000000068,13.0
2023-03-05 02:19:46-07:00,2023-03-05 09:18:16-07:00,6.975,49.14185,2023-03-05,0.15833333333333333,1.5583333333333336,4.466666666666667,0.7916666666666666,4618.0,6.0,1537.2260000000008,160.94200000000026,5.0
2023-03-06 00:51:38-07:00,2023-03-06 08:59:08-07:00,8.125,43.64725,2023-03-06,0.2833333333333333,1.5333333333333332,5.2,1.1083333333333334,14048.0,10.0,1591.3940000000027,273.6510000000007,23.0
,,,,2023-03-07,,,,,10313.0,12.0,1588.1730000000007,305.5630000000005,22.0
2023-03-08 01:35:34-07:00,2023-03-08 08:31:04-07:00,6.925,37.35705,2023-03-08,0.21666666666666667,1.6749999999999998,4.15,0.8833333333333333,29643.0,14.0,1570.955000000004,643.0890000000004,56.0
,,,,2023-03-09,,,,,21889.0,13.0,1640.9370000000017,499.24300000000073,29.0
,,,,2023-03-10,,,,,14377.0,13.0,1530.5130000000001,295.95400000000024,27.0
,,,,2023-03-11,,,,,23093.0,16.0,1601.5630000000024,386.6250000000003,20.0
,,,,2023-03-12,0.058333333333333334,,0.9916666666666667,0.3333333333333333,17313.0,17.0,1624.234000000003,464.3210000000001,21.0
2023-03-12 22:56:03-07:00,2023-03-13 07:43:33-07:00,8.791666666666666,33.1803,2023-03-13,0.23333333333333334,1.8833333333333333,5.133333333333334,0.15833333333333333,9854.0,8.0,1559.5960000000007,229.67000000000084,11.0
2023-03-14 02:35:01-07:00,2023-03-14 07:30:01-07:00,4.916666666666667,32.882,2023-03-14,0.18333333333333335,0.875,2.5500000000000003,1.3083333333333331,6919.0,9.0,1617.814000000002,206.3710000000006,12.0
,,,,2023-03-15,,,,,7143.0,6.0,1545.0520000000001,138.558,10.0
,,,,2023-03-16,,,,,9614.0,10.0,1553.0040000000026,207.5820000000003,24.0
,,,,2023-03-17,,,,,8796.0,12.0,1567.0950000000005,210.67800000000048,24.0
,,,,2023-03-18,,,,,13258.0,14.0,1610.0020000000013,389.2640000000001,16.0
,,,,2023-03-19,,,,,3990.0,6.0,1556.8149999999998,99.90700000000001,2.0
2023-03-20 01:13:25-07:00,2023-03-20 07:39:55-07:00,6.441666666666666,38.8023,2023-03-20,0.016666666666666666,1.2750000000000001,4.458333333333333,0.6916666666666667,13397.0,11.0,1593.3100000000018,399.1270000000003,30.0
,,,,2023-03-21,,,,,10608.0,12.0,1571.2600000000027,276.86400000000083,29.0
,,,,2023-03-22,,,,,8860.0,10.0,1619.881000000002,189.84300000000025,11.0
,,,,2023-03-23,,,,,11423.0,9.0,1580.049000000001,242.10500000000036,31.0
,,,,2023-03-24,,,,,11594.0,12.0,1542.9290000000005,312.9980000000009,24.0
,,,,2023-03-25,,,,,6927.0,7.0,1552.8170000000014,431.26999999999987,94.0
2023-03-26 02:54:28-07:00,2023-03-26 06:53:28-07:00,3.9833333333333334,73.6929,2023-03-26,0.11666666666666665,0.6749999999999999,2.35,1.3,12354.0,12.0,1580.7200000000007,232.25300000000036,18.0
2023-03-26 23:55:46-07:00,2023-03-27 07:44:16-07:00,7.808333333333334,33.262249999999995,2023-03-27,0.2,1.6916666666666667,4.233333333333333,1.225,8986.0,10.0,1627.1550000000007,211.18900000000045,17.0
,,,,2023-03-28,,,,,22468.0,16.0,1549.2730000000024,487.3420000000004,52.0
2023-03-29 00:57:55-07:00,2023-03-29 06:58:55-07:00,6.016666666666667,61.73,2023-03-29,0.025,1.2416666666666667,3.8916666666666666,0.8583333333333334,8465.0,12.0,1585.6580000000008,239.44100000000057,18.0
,,,,2023-03-30,,,,,8666.0,11.0,1572.8950000000004,270.37000000000063,19.0
2023-03-31 02:25:11-07:00,2023-03-31 07:54:11-07:00,5.483333333333333,107.596,2023-03-31,0.125,1.05,3.1416666666666666,1.1666666666666667,17563.0,12.0,1625.5500000000009,383.83400000000063,27.0
,,,,2023-04-01,,,,,11311.0,12.0,1605.4390000000003,142.94400000000005,13.0
,,,,2023-04-02,,,,,98.0,,1540.2179999999996,0.11099999999999999,
,,,,2023-04-03,,,,,9214.0,10.0,1543.9890000000003,222.6450000000007,12.0
,,,,2023-04-04,,,,,10825.0,13.0,1624.3950000000032,325.17600000000016,19.0
,,,,2023-04-05,,,,,17557.0,12.0,1602.6320000000014,422.26300000000083,43.0
,,,,2023-04-06,,,,,31047.0,18.0,1589.7040000000056,760.8839999999992,72.0
2023-04-07 01:09:30-07:00,2023-04-07 06:00:00-07:00,4.841666666666667,32.6986,2023-04-07,0.016666666666666666,1.0666666666666667,3.2083333333333335,0.55,21166.0,17.0,1657.7920000000036,573.6620000000006,37.0
